brand,model,chipset,vram,core_clock,boost_clock,color,length,price
evga,256-p2-n429-lr,geforce 7200 gs,{'total': 250000000},{'cycles': 450000000},{'cycles': 876000000},black / green,0.6092307692307692,0.0
evga,512-p2-n430-lr,geforce 7200 gs,{'total': 500000000},{'cycles': 450000000},{'cycles': 876000000},black / green,0.6092307692307692,0.0
evga,512-p3-1140-tr,geforce gts 250,{'total': 500000000},{'cycles': 675000000},{'cycles': 876000000},black / green,0.5292307692307693,0.0
evga,512-p3-1153-tr,geforce gts 250,{'total': 500000000},{'cycles': 738000000},{'cycles': 876000000},black / red,0.5292307692307693,0.0
evga,512-p3-n725-lr,geforce 8400 gs,{'total': 500000000},{'cycles': 567000000},{'cycles': 876000000},black / green,0.3046153846153846,0.0
evga,512-p3-n871-ar,geforce 9800 gtx+,{'total': 500000000},{'cycles': 567000000},{'cycles': 876000000},black / green,0.3046153846153846,0.0
evga,512-p3-n940-lr,geforce 9400 gt,{'total': 500000000},{'cycles': 550000000},{'cycles': 876000000},black / green,0.3046153846153846,0.0
evga,768-p3-1360-rx,geforce gtx 460,{'total': 750000000},{'cycles': 675000000},{'cycles': 876000000},black / green,0.4307692307692308,0.0
evga,768-p3-1360-tr,geforce gtx 460,{'total': 750000000},{'cycles': 675000000},{'cycles': 876000000},black / gold,0.4307692307692308,0.0
evga,768-p3-1362-ar,geforce gtx 460,{'total': 750000000},{'cycles': 763000000},{'cycles': 876000000},black / gold,0.4307692307692308,0.0
evga,768-p3-1362-tr,geforce gtx 460,{'total': 750000000},{'cycles': 763000000},{'cycles': 876000000},black / gold,0.4307692307692308,0.0
evga,acx,geforce gtx 970,{'total': 4000000000},{'cycles': 1050000000},{'cycles': 1178000000},black,0.5292307692307693,0.0
evga,acx 2.0,geforce gtx 970,{'total': 4000000000},{'cycles': 1050000000},{'cycles': 1178000000},black / blue,0.5292307692307693,0.0
evga,acx 2.0+,geforce gtx 980 ti,{'total': 6000000000},{'cycles': 1000000000},{'cycles': 1076000000},black / gold,0.6061538461538462,0.0
evga,acx 3.0,geforce gtx 1080,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1733000000},black / silver,0.6092307692307692,0.0
evga,black gaming,geforce rtx 2070 super,{'total': 8000000000},{'cycles': 1605000000},{'cycles': 1770000000},black,0.6179384615384614,0.0
evga,black,geforce gtx 1070,{'total': 8000000000},{'cycles': 1506000000},{'cycles': 1683000000},black / silver,0.6083076923076922,0.0
evga,classified gaming acx 2.0+,geforce gtx 980 ti,{'total': 6000000000},{'cycles': 1000000000},{'cycles': 1190000000},black / silver,0.6492307692307693,0.0
evga,classified gaming acx 3.0,geforce gtx 1080,{'total': 8000000000},{'cycles': 1721000000},{'cycles': 1860000000},black / red,0.6092307692307692,0.0
evga,classified,geforce gtx 770,{'total': 4000000000},{'cycles': 1150000000},{'cycles': 1860000000},black / silver,0.6061538461538462,0.0
evga,classified acx 2.0,geforce gtx 980,{'total': 4000000000},{'cycles': 1291000000},{'cycles': 1393000000},black / red,0.6492307692307693,0.0
evga,classified acx 2.0+,geforce gtx 980 ti,{'total': 6000000000},{'cycles': 1190000000},{'cycles': 1291000000},black / silver,0.6492307692307693,0.0
evga,classified k|ngp|n edition,geforce gtx 780 ti,{'total': 3000000000},{'cycles': 876000000},{'cycles': 928000000},black / clear,0.6492307692307693,0.0
evga,classified reference,geforce gtx 780 ti,{'total': 3000000000},{'cycles': 876000000},{'cycles': 928000000},black / silver,0.6092307692307692,0.0
evga,dt gaming,geforce gtx 1080 ti,{'total': 11000000000},{'cycles': 1480000000},{'cycles': 1582000000},silver / black,0.7107692307692308,0.0
evga,dt gaming icx,geforce gtx 1070,{'total': 8000000000},{'cycles': 1506000000},{'cycles': 1683000000},black / gray,0.6092307692307692,0.0
evga,dual acx,geforce gtx 760,{'total': 4000000000},{'cycles': 980000000},{'cycles': 1033000000},black / silver,0.5292307692307693,0.0
evga,dual classified acx,geforce gtx 770,{'total': 4000000000},{'cycles': 1150000000},{'cycles': 1085000000},black / gold,0.6461538461538462,0.0
evga,dual ftw,geforce gtx 780,{'total': 3000000000},{'cycles': 980000000},{'cycles': 1033000000},black / silver,0.6061538461538462,0.0
evga,dual ftw acx,geforce gtx 770,{'total': 4000000000},{'cycles': 1085000000},{'cycles': 1137000000},black / gold,0.6061538461538462,0.0
evga,dual superclocked acx,geforce gtx 770,{'total': 2000000000},{'cycles': 1111000000},{'cycles': 1163000000},black / gold,0.6061538461538462,0.0
evga,ftw,geforce gt 740,{'total': 1000000000},{'cycles': 1202000000},{'cycles': 1163000000},black / silver,0.2584615384615384,0.0
evga,ftw acx,geforce gtx 750 ti,{'total': 2000000000},{'cycles': 1189000000},{'cycles': 1268000000},black / silver,0.5292307692307693,0.0
evga,ftw acx 2.0,geforce gtx 980,{'total': 4000000000},{'cycles': 1126000000},{'cycles': 1216000000},black,0.6092307692307692,0.0
evga,ftw acx 2.0+,geforce gtx 960,{'total': 4000000000},{'cycles': 1304000000},{'cycles': 1367000000},black / silver,0.5784615384615385,0.0
evga,ftw dt gaming,geforce gtx 1080,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1733000000},black / gray,0.6092307692307692,0.0
evga,ftw dt gaming acx 3.0,geforce gtx 1070,{'total': 8000000000},{'cycles': 1506000000},{'cycles': 1683000000},black / silver,0.6092307692307692,0.0
evga,ftw gaming,geforce gtx 1050,{'total': 2000000000},{'cycles': 1442000000},{'cycles': 1556000000},black,0.6092307692307692,0.0
evga,ftw gaming acx 3.0,geforce gtx 1080,{'total': 8000000000},{'cycles': 1721000000},{'cycles': 1860000000},black / silver,0.6092307692307692,0.0
evga,ftw hybrid,geforce gtx 1070,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1797000000},black / silver,0.6092307692307692,0.0
evga,ftw ultra silent gaming,geforce gtx 1070 ti,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1683000000},black / silver,0.6092307692307692,0.0
evga,ftw+,geforce gtx 660 ti,{'total': 3000000000},{'cycles': 1046000000},{'cycles': 1683000000},black / silver,0.5692307692307692,0.0
evga,ftw+ acx 2.0+,geforce gtx 970,{'total': 4000000000},{'cycles': 1216000000},{'cycles': 1367000000},black / blue,0.5784615384615385,0.0
evga,ftw+ dt gaming,geforce gtx 1060 6gb,{'total': 6000000000},{'cycles': 1506000000},{'cycles': 1708000000},black,0.6492307692307693,0.0
evga,ftw+ gaming,geforce gtx 1060 3gb,{'total': 3000000000},{'cycles': 1632000000},{'cycles': 1860000000},black,0.6092307692307692,0.0
evga,ftw2 dt gaming icx,geforce gtx 1080,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1733000000},black / gray,0.6092307692307692,0.0
evga,ftw2 gaming icx,geforce gtx 1080,{'total': 8000000000},{'cycles': 1721000000},{'cycles': 1860000000},black / gray,0.6092307692307692,0.0
evga,ftw3,geforce rtx 2080,{'total': 8000000000},{'cycles': 1515000000},{'cycles': 1710000000},black / silver,0.7166923076923077,0.0
evga,ftw3 elite,geforce gtx 1080 ti,{'total': 11000000000},{'cycles': 1569000000},{'cycles': 1683000000},green / black,0.7107692307692308,0.0
evga,ftw3 elite gaming,geforce gtx 1080 ti,{'total': 11000000000},{'cycles': 1569000000},{'cycles': 1683000000},white / black,0.7107692307692308,0.0
evga,ftw3 gaming,geforce rtx 2080 ti,{'total': 11000000000},{'cycles': 1350000000},{'cycles': 1545000000},black,0.7166769230769231,0.0
evga,ftw3 hybrid gaming,geforce gtx 1080 ti,{'total': 11000000000},{'cycles': 1569000000},{'cycles': 1683000000},black,0.676923076923077,0.0
evga,ftw3 ultra gaming,geforce rtx 3090,{'total': 24000000000},{'cycles': 1400000000},{'cycles': 1800000000},black / red,0.7107692307692308,0.0
evga,ftw3 ultra gaming icx3,geforce rtx 3060 ti,{'total': 8000000000},{'cycles': 1410000000},{'cycles': 1800000000},black,0.6657538461538461,0.0
evga,ftw3 ultra hybrid gaming,geforce rtx 2080 ti,{'total': 11000000000},{'cycles': 1350000000},{'cycles': 1755000000},black / clear,0.6825538461538461,0.0
evga,ftw3 ultra+,geforce rtx 2070 super,{'total': 8000000000},{'cycles': 1605000000},{'cycles': 1815000000},black,0.7166923076923077,0.0
evga,gaming icx,geforce gtx 1080 ti,{'total': 11000000000},{'cycles': 1569000000},{'cycles': 1683000000},silver,0.7107692307692308,0.0
evga,hybrid,geforce gtx 980 ti,{'total': 6000000000},{'cycles': 1140000000},{'cycles': 1228000000},black / gold,0.6092307692307692,0.0
evga,hybrid gaming,geforce gtx 1070,{'total': 8000000000},{'cycles': 1594000000},{'cycles': 1784000000},black / gray,0.6092307692307692,0.0
evga,ko gaming,geforce rtx 2080 super,{'total': 8000000000},{'cycles': 1650000000},{'cycles': 1815000000},black,0.6179384615384614,0.0
evga,ko ultra gaming,geforce rtx 2060,{'total': 6000000000},{'cycles': 1365000000},{'cycles': 1755000000},black,0.4095384615384615,0.0
evga,k|ngp|n,geforce gtx 780 ti,{'total': 3000000000},{'cycles': 1072000000},{'cycles': 1137000000},black / silver,0.6092307692307692,0.0
evga,k|ngp|n acx 2.0+,geforce gtx 980 ti,{'total': 6000000000},{'cycles': 1203000000},{'cycles': 1304000000},black,0.6492307692307693,0.0
evga,k|ngp|n gaming,geforce gtx 1080 ti,{'total': 11000000000},{'cycles': 1582000000},{'cycles': 1695000000},black,0.7107692307692308,0.0
evga,sc black gaming,geforce rtx 2060 super,{'total': 8000000000},{'cycles': 1470000000},{'cycles': 1650000000},black / silver,0.6122153846153847,0.0
evga,sc black edition,geforce gtx 1080 ti,{'total': 11000000000},{'cycles': 1556000000},{'cycles': 1670000000},black,0.6092307692307692,0.0
evga,sc gaming,geforce gtx 1050,{'total': 2000000000},{'cycles': 1417000000},{'cycles': 1531000000},black,0.2338461538461538,0.0
evga,sc gaming acx 2.0,geforce gtx 1050 ti,{'total': 4000000000},{'cycles': 1354000000},{'cycles': 1468000000},black,0.2338461538461538,0.0
evga,sc gaming acx 3.0,geforce gtx 1080,{'total': 8000000000},{'cycles': 1708000000},{'cycles': 1847000000},black / silver,0.6092307692307692,0.0
evga,sc gaming acx 3.0 black edition,geforce gtx 1070 ti,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1683000000},black,0.6092307692307692,0.0
evga,sc hybrid gaming,geforce gtx 1070 ti,{'total': 8000000000},{'cycles': 1721000000},{'cycles': 1860000000},silver / black,0.6092307692307692,0.0
evga,sc ultra gaming,geforce gtx 1660 super,{'total': 6000000000},{'cycles': 1530000000},{'cycles': 1830000000},black,0.4095384615384615,0.0
evga,sc ultra black,geforce gtx 1660 super,{'total': 6000000000},{'cycles': 1530000000},{'cycles': 1785000000},black,0.4092307692307692,0.0
evga,sc2,geforce gtx 1080 ti,{'total': 11000000000},{'cycles': 1556000000},{'cycles': 1670000000},silver,0.6092307692307692,0.0
evga,sc2 elite gaming,geforce gtx 1080 ti,{'total': 11000000000},{'cycles': 1556000000},{'cycles': 1670000000},black,0.6092307692307692,0.0
evga,sc2 gaming,geforce gtx 1080,{'total': 8000000000},{'cycles': 1708000000},{'cycles': 1847000000},silver / black,0.6092307692307692,0.0
evga,sc2 gaming icx,geforce gtx 1080,{'total': 8000000000},{'cycles': 1708000000},{'cycles': 1847000000},white / black,0.6092307692307692,0.0
evga,sc2 hybrid gaming,geforce gtx 1080 ti,{'total': 11000000000},{'cycles': 1556000000},{'cycles': 1670000000},black / silver,0.6092307692307692,0.0
evga,ssc acx 2.0,geforce gtx 970,{'total': 4000000000},{'cycles': 1190000000},{'cycles': 1342000000},black / blue,0.5292307692307693,0.0
evga,ssc acx 2.0+,geforce gtx 970,{'total': 4000000000},{'cycles': 1190000000},{'cycles': 1342000000},black / blue,0.5784615384615385,0.0
evga,ssc dt,geforce gtx 1060 6gb,{'total': 6000000000},{'cycles': 1506000000},{'cycles': 1708000000},black / silver,0.6092307692307692,0.0
evga,ssc gaming,geforce gtx 1060 3gb,{'total': 3000000000},{'cycles': 1607000000},{'cycles': 1835000000},black / silver,0.6092307692307692,0.0
evga,ssc gaming acx 3.0,geforce gtx 1050 ti,{'total': 4000000000},{'cycles': 1366000000},{'cycles': 1480000000},black,0.4923076923076923,0.0
evga,ssc2 gaming,geforce gtx 1060 6gb,{'total': 6000000000},{'cycles': 1607000000},{'cycles': 1835000000},black / silver,0.6092307692307692,0.0
evga,superclocked,geforce gt 740,{'total': 2000000000},{'cycles': 1085000000},{'cycles': 1190000000},black,0.2584615384615384,0.0
evga,superclocked acx,geforce gtx 770,{'total': 2000000000},{'cycles': 1111000000},{'cycles': 1137000000},black / gold,0.6092307692307692,0.0
evga,superclocked acx 2.0,geforce gtx 980,{'total': 4000000000},{'cycles': 1266000000},{'cycles': 1367000000},black,0.6092307692307692,0.0
evga,superclocked acx 2.0+,geforce gtx 980 ti,{'total': 6000000000},{'cycles': 1102000000},{'cycles': 1190000000},black / silver,0.6092307692307692,0.0
evga,superclocked signature,geforce gtx titan,{'total': 6000000000},{'cycles': 876000000},{'cycles': 1190000000},black / silver,0.6061538461538462,0.0
evga,superclocked+,geforce gtx 660 ti,{'total': 3000000000},{'cycles': 980000000},{'cycles': 1190000000},black / silver,0.5292307692307693,0.0
evga,superclocked+ acx 2.0,geforce gtx 950,{'total': 2000000000},{'cycles': 1165000000},{'cycles': 1355000000},black,0.5784615384615385,0.0
evga,superclocked+ acx 2.0+,geforce gtx 980 ti,{'total': 6000000000},{'cycles': 1102000000},{'cycles': 1190000000},black / silver,0.6092307692307692,0.0
evga,vr edition,geforce gtx 980 ti,{'total': 6000000000},{'cycles': 1000000000},{'cycles': 1076000000},black / silver,0.6092307692307692,0.0
evga,vr edition acx 2.0+,geforce gtx 980 ti,{'total': 6000000000},{'cycles': 1000000000},{'cycles': 1076000000},black / gold,0.6092307692307692,0.0
evga,xc black edition gaming,geforce rtx 2080,{'total': 8000000000},{'cycles': 1515000000},{'cycles': 1740000000},black / clear,0.6179384615384614,0.0
evga,xc black gaming,geforce gtx 1660,{'total': 6000000000},{'cycles': 1530000000},{'cycles': 1785000000},black,0.3719692307692307,0.0
evga,xc gaming,geforce rtx 2080,{'total': 8000000000},{'cycles': 1515000000},{'cycles': 1710000000},black / clear,0.6184615384615385,0.0
evga,xc hybrid gaming,geforce rtx 2080 super,{'total': 8000000000},{'cycles': 1650000000},{'cycles': 1830000000},transparent / black,0.6050153846153846,0.0
evga,xc ultra black gaming,geforce gtx 1650,{'total': 4000000000},{'cycles': 1485000000},{'cycles': 1665000000},black,0.4095384615384615,0.0
evga,xc ultra gaming,geforce rtx 2070 super,{'total': 8000000000},{'cycles': 1605000000},{'cycles': 1800000000},transparent,0.6179384615384614,0.0
evga,xc ultra+,geforce rtx 2070 super,{'total': 8000000000},{'cycles': 1605000000},{'cycles': 1800000000},black,0.6179384615384614,0.0
evga,xc2 ultra gaming,geforce rtx 2080,{'total': 8000000000},{'cycles': 1515000000},{'cycles': 1815000000},black / clear,0.6179384615384614,0.0
evga,xc3 black gaming,geforce rtx 3070,{'total': 8000000000},{'cycles': 1500000000},{'cycles': 1725000000},black / silver,0.6653600000000001,0.0
evga,xc3 gaming,geforce rtx 3080,{'total': 10000000000},{'cycles': 1440000000},{'cycles': 1710000000},black,0.6657538461538461,0.0
evga,xc3 ultra gaming,geforce rtx 3090,{'total': 24000000000},{'cycles': 1400000000},{'cycles': 1725000000},black / red,0.6646153846153846,0.0
evga,icx gaming,geforce gtx 1080 ti,{'total': 11000000000},{'cycles': 1480000000},{'cycles': 1582000000},silver / black,0.6184615384615385,0.0
galax,26nrl7hpx7oc,geforce rtx 2060,{'total': 6000000000},{'cycles': 1365000000},{'cycles': 1710000000},black,0.4892307692307692,0.0
galax,30nph4hvq4st,geforce gt 1030,{'total': 2000000000},{'cycles': 1227000000},{'cycles': 1468000000},black / blue,0.3415384615384615,0.0
galax,60nnh7dsl9c3,geforce gtx 1060 3gb,{'total': 3000000000},{'cycles': 1518000000},{'cycles': 1733000000},silver / blue,0.4892307692307692,0.0
galax,60nrj7dsx1po,geforce rtx 2060,{'total': 6000000000},{'cycles': 1365000000},{'cycles': 1680000000},black,0.6523076923076923,0.0
galax,97nph6dt6xtz,geforce gtx 970,{'total': 4000000000},{'cycles': 1050000000},{'cycles': 1178000000},black / green,0.6523076923076923,0.0
galax,97nph6dt8rvz,geforce gtx 970,{'total': 4000000000},{'cycles': 1126000000},{'cycles': 1266000000},black / silver,0.3815384615384615,0.0
galax,98nqh6dhxxxx,geforce gtx 980,{'total': 4000000000},{'cycles': 1128000000},{'cycles': 1216000000},black / silver,0.6523076923076923,0.0
galax,ex gamer white,geforce rtx 3070,{'total': 8000000000},{'cycles': 1500000000},{'cycles': 1785000000},white / black,0.803076923076923,0.0
galax,ex oc,geforce gtx 970,{'total': 4000000000},{'cycles': 1164000000},{'cycles': 1317000000},black,0.6215384615384615,0.0
galax,ex oc snpr,geforce gtx 1080,{'total': 8000000000},{'cycles': 1657000000},{'cycles': 1797000000},black,0.6984615384615385,0.0
galax,ex oc white,geforce gtx 950,{'total': 2000000000},{'cycles': 1203000000},{'cycles': 1405000000},white,0.5692307692307692,0.0
galax,ex snpr,geforce gtx 1070 ti,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1683000000},white,0.6984615384615385,0.0
galax,ex white,geforce gtx 1660,{'total': 6000000000},{'cycles': 1530000000},{'cycles': 1845000000},white,0.5415384615384615,0.0
galax,gxy-gtx960-2gd5-soc,geforce gtx 960,{'total': 2000000000},{'cycles': 1228000000},{'cycles': 1291000000},black / red,0.7046153846153846,0.0
galax,hof 10th anniversary edition,geforce rtx 2080 ti,{'total': 11000000000},{'cycles': 1350000000},{'cycles': 1740000000},white / silver,0.7723076923076924,0.0
galax,infinity black edition,geforce gtx 970,{'total': 4000000000},{'cycles': 1178000000},{'cycles': 1329000000},black,0.6215384615384615,0.0
galax,katana,geforce gtx 1070,{'total': 8000000000},{'cycles': 1518000000},{'cycles': 1708000000},black,0.6092307692307692,0.0
galax,oc v2,geforce rtx 2060 super,{'total': 8000000000},{'cycles': 1470000000},{'cycles': 1680000000},silver / black,0.4953846153846154,0.0
gainward,2944 pcx,geforce gtx 770,{'total': 2000000000},{'cycles': 1046000000},{'cycles': 1085000000},black,0.6492307692307693,0.0
gainward,gs,geforce gtx 770,{'total': 2000000000},{'cycles': 1085000000},{'cycles': 1137000000},black,0.6492307692307693,0.0
gainward,gtx1070_phoenix_glh,geforce gtx 1070,{'total': 8000000000},{'cycles': 1670000000},{'cycles': 1873000000},black / red,0.6646153846153846,0.0
gainward,ghost,geforce gtx 1660 super,{'total': 6000000000},{'cycles': 1530000000},{'cycles': 1785000000},black,0.5107692307692308,0.0
gainward,ghost oc,geforce gtx 1660,{'total': 6000000000},{'cycles': 1530000000},{'cycles': 1830000000},black,0.5107692307692308,0.0
gainward,pegasus,geforce gtx 1660 ti,{'total': 6000000000},{'cycles': 1500000000},{'cycles': 1770000000},black,0.3046153846153846,0.0
gainward,pegasus oc,geforce gtx 1660,{'total': 6000000000},{'cycles': 1530000000},{'cycles': 1830000000},black,0.3046153846153846,0.0
gainward,pegasus oc (dvi),geforce gtx 1650,{'total': 4000000000},{'cycles': 1485000000},{'cycles': 1725000000},black,0.2338461538461538,0.0
gainward,phantom,geforce gtx 970,{'total': 4000000000},{'cycles': 1152000000},{'cycles': 1304000000},black / silver,0.5476923076923077,0.0
gainward,phantom glh,geforce rtx 2080 super,{'total': 8000000000},{'cycles': 1650000000},{'cycles': 1860000000},black / silver,0.6861538461538461,0.0
gainward,phantom gs,geforce rtx 3090,{'total': 24000000000},{'cycles': 1400000000},{'cycles': 1845000000},black / silver,0.7230769230769231,0.0
gainward,phoenix,geforce gtx 1080,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1733000000},black / red,0.6646153846153846,0.0
