brand,model,fan_rpm,decibels,color,radiator_size,price
gamdias,chione e1a-120r,"{'min': 1200, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 26.9}",black,0.0,0.0
gamdias,chione m1a 240r,"{'min': 1200, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 26.9}",black,0.4,0.0
gamdias,chione p1a-360r,"{'min': 800, 'max': 1500, 'default': none}","{'min': 16.0, 'max': 22.0, 'default': none}",black,0.8000000000000002,0.0
gamemax,gamma 500 argb,"{'min': 1000, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 26.3}",black / silver,0.8000000000000002,0.0
gamemax,gamma 500 rgb,"{'min': 1000, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 26.3}",black / silver,0.8000000000000002,0.0
gamemax,iceberg 120,"{'min': 600, 'max': 1800, 'default': none}","{'min': 25.0, 'max': 32.0, 'default': none}",black,0.0,0.0
gamemax,iceberg 120 argb,"{'min': none, 'max': none, 'default': 1100}","{'min': none, 'max': none, 'default': 25.0}",black,0.0,0.0
gamemax,iceberg 240,"{'min': 600, 'max': 1800, 'default': none}","{'min': 25.0, 'max': 32.0, 'default': none}",black,0.4,0.0
gamemax,iceberg 240 argb,"{'min': none, 'max': none, 'default': 1100}","{'min': none, 'max': none, 'default': 25.0}",black,0.4,0.0
gelid solutions,antarctica,"{'min': 450, 'max': 4500, 'default': none}","{'min': none, 'max': none, 'default': 27.8}",black,0.4,0.0
gelid solutions,black edition,"{'min': 750, 'max': 1600, 'default': none}","{'min': 25.4, 'max': 25.5, 'default': none}",black,0.4,0.0
gelid solutions,cc-gx7-01-a,"{'min': 600, 'max': 1800, 'default': none}","{'min': 10.0, 'max': 26.8, 'default': none}",black,0.4,0.0
gelid solutions,cc-ssilence-iplus,"{'min': 1200, 'max': 2600, 'default': none}","{'min': 15.0, 'max': 27.8, 'default': none}",black,0.4,0.0
gelid solutions,cc-siberian-01,"{'min': 900, 'max': 2200, 'default': none}","{'min': 10.0, 'max': 22.5, 'default': none}",black,0.4,0.0
gelid solutions,cc-siberianp-01,"{'min': 900, 'max': 2200, 'default': none}","{'min': 10.0, 'max': 23.5, 'default': none}",black,0.4,0.0
gelid solutions,cc-spirit-02-a,"{'min': 900, 'max': 2400, 'default': none}","{'min': 10.0, 'max': 25.8, 'default': none}",black,0.4,0.0
gelid solutions,cc-ssilence-am1,"{'min': 1200, 'max': 2600, 'default': none}","{'min': 15.0, 'max': 27.2, 'default': none}",black,0.4,0.0
gelid solutions,cc-ssilence-aplus,"{'min': 1200, 'max': 2600, 'default': none}","{'min': 15.0, 'max': 27.2, 'default': none}",black,0.4,0.0
gelid solutions,gx7,"{'min': 750, 'max': 1800, 'default': none}","{'min': 12.0, 'max': 28.0, 'default': none}",black,0.4,0.0
gelid solutions,phantom,"{'min': 750, 'max': 1600, 'default': none}","{'min': 12.0, 'max': 26.7, 'default': none}",black / silver,0.4,0.0
gelid solutions,phantom black,"{'min': 750, 'max': 1600, 'default': none}","{'min': 12.0, 'max': 26.7, 'default': none}",black / silver,0.4,0.0
gelid solutions,polar,"{'min': 1400, 'max': 2000, 'default': none}","{'min': 16.0, 'max': 28.9, 'default': none}",black / silver,0.4,0.0
gelid solutions,rev. 1 tranquillo,"{'min': 750, 'max': 1500, 'default': none}","{'min': 12.0, 'max': 25.5, 'default': none}",black / silver,0.4,0.0
gelid solutions,rev. 2 tranquillo,"{'min': 750, 'max': 1500, 'default': none}","{'min': 12.0, 'max': 25.5, 'default': none}",black / silver,0.4,0.0
gelid solutions,rev. 3 tranquillo,"{'min': 750, 'max': 1500, 'default': none}","{'min': 12.0, 'max': 26.5, 'default': none}",black / silver,0.4,0.0
gelid solutions,rev. 4 tranquillo,"{'min': 750, 'max': 1600, 'default': none}","{'min': 12.0, 'max': 26.7, 'default': none}",black / silver,0.4,0.0
gelid solutions,sirocco,"{'min': 750, 'max': 2000, 'default': none}","{'min': none, 'max': none, 'default': 40.4}",black / silver,0.4,0.0
gelid solutions,slim silence 775,"{'min': 1100, 'max': 2300, 'default': none}","{'min': 15.0, 'max': 24.5, 'default': none}",black / silver,0.4,0.0
gelid solutions,slim silence am2,"{'min': 1200, 'max': 2500, 'default': none}","{'min': 15.0, 'max': 27.2, 'default': none}",black / silver,0.4,0.0
gelid solutions,slimhero,"{'min': 750, 'max': 1600, 'default': none}","{'min': 12.0, 'max': 25.4, 'default': none}",black / silver,0.4,0.0
gelid solutions,snowstorm,"{'min': 900, 'max': 2200, 'default': none}","{'min': 10.0, 'max': 24.1, 'default': none}",black / silver,0.4,0.0
gigabyte,aorus atc700,"{'min': 500, 'max': 1700, 'default': none}","{'min': 12.0, 'max': 31.0, 'default': none}",black / orange,0.4,0.0
gigabyte,aorus liquid cooler 240,"{'min': none, 'max': none, 'default': 2500}","{'min': 18.0, 'max': 39.5, 'default': none}",black,0.4,0.0
gigabyte,aorus liquid cooler 280,"{'min': none, 'max': none, 'default': 2300}","{'min': 22.3, 'max': 44.5, 'default': none}",black,0.5333333333333333,0.0
gigabyte,aorus liquid cooler 360,"{'min': none, 'max': none, 'default': 2500}","{'min': 18.0, 'max': 39.5, 'default': none}",black,0.8000000000000002,0.0
gigabyte,gp-atc800,"{'min': 600, 'max': 2000, 'default': none}","{'min': 18.0, 'max': 31.0, 'default': none}",black,0.8000000000000002,0.0
id-cooling,auraflow 120,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",black,0.0,0.0
id-cooling,auraflow 120 snow,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",white,0.0,0.0
id-cooling,auraflow 240 snow,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",white,0.4,0.0
id-cooling,auraflow x 120,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",black,0.0,0.0
id-cooling,auraflow x 240,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",black,0.4,0.0
id-cooling,auraflow x 240 snow,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",black,0.4,0.0
id-cooling,auraflow x 360,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",black,0.8000000000000002,0.0
id-cooling,auraflow 240 rgb,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",black,0.4,0.0
id-cooling,chromaflow240,"{'min': 900, 'max': 2000, 'default': none}","{'min': 16.3, 'max': 33.5, 'default': none}",black,0.4,0.0
id-cooling,dk-01,"{'min': 800, 'max': 2500, 'default': none}","{'min': 12.0, 'max': 28.8, 'default': none}",black,0.4,0.0
id-cooling,dk-03,"{'min': none, 'max': none, 'default': 1600}","{'min': none, 'max': none, 'default': 26.4}",black,0.4,0.0
id-cooling,fi-reex,"{'min': 800, 'max': 1800, 'default': none}","{'min': 16.2, 'max': 29.2, 'default': none}",black,0.4,0.0
id-cooling,fi-vc,"{'min': none, 'max': none, 'default': 1600}","{'min': none, 'max': none, 'default': 21.0}",black,0.4,0.0
id-cooling,fi-vc twin,"{'min': 800, 'max': 1800, 'default': none}","{'min': 16.2, 'max': 32.6, 'default': none}",black,0.4,0.0
id-cooling,frostflow 240l-r,"{'min': 800, 'max': 2000, 'default': none}","{'min': 20.0, 'max': 38.2, 'default': none}",black,0.4,0.0
id-cooling,frostflow 240l-w,"{'min': 800, 'max': 2000, 'default': none}","{'min': 20.0, 'max': 38.2, 'default': none}",black,0.4,0.0
id-cooling,frostflow x 120,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",black,0.0,0.0
id-cooling,frostflow x 240,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",black,0.4,0.0
id-cooling,frostflow x 240 snow,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",black,0.4,0.0
id-cooling,frostflow x 360,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",black,0.8000000000000002,0.0
id-cooling,frostflow+ 120,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",black / white,0.0,0.0
id-cooling,frostflow+ 120 snow,"{'min': 700, 'max': 1500, 'default': none}","{'min': 18.0, 'max': 26.4, 'default': none}",white,0.0,0.0
id-cooling,frostflow+ 240,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",black / white,0.4,0.0
id-cooling,frostflow+ 240 snow,"{'min': 700, 'max': 1500, 'default': none}","{'min': 18.0, 'max': 26.4, 'default': none}",white,0.4,0.0
id-cooling,frostflow+ 280,"{'min': 800, 'max': 1600, 'default': none}","{'min': 16.8, 'max': 32.6, 'default': none}",black / white,0.5333333333333333,0.0
id-cooling,icekimo 120w,"{'min': none, 'max': none, 'default': 2500}","{'min': 18.0, 'max': 26.4, 'default': none}",black / white,0.0,0.0
id-cooling,is-25,"{'min': 800, 'max': 2700, 'default': none}","{'min': 14.0, 'max': 23.0, 'default': none}",black / white,0.0,0.0
id-cooling,is-25i,"{'min': 800, 'max': 2700, 'default': none}","{'min': 14.0, 'max': 23.0, 'default': none}",black / white,0.0,0.0
id-cooling,is-30,"{'min': 800, 'max': 3600, 'default': none}","{'min': 17.0, 'max': 35.8, 'default': none}",black / white,0.0,0.0
id-cooling,is-40,"{'min': 300, 'max': 2500, 'default': none}","{'min': 14.0, 'max': 33.0, 'default': none}",black / white,0.0,0.0
id-cooling,is-40pro,"{'min': 300, 'max': 2500, 'default': none}","{'min': 14.0, 'max': 33.0, 'default': none}",black / white,0.0,0.0
id-cooling,is-40v3,"{'min': 600, 'max': 2500, 'default': none}","{'min': 14.0, 'max': 33.0, 'default': none}",black / white,0.0,0.0
id-cooling,is-40x,"{'min': 600, 'max': 2500, 'default': none}","{'min': 14.0, 'max': 33.0, 'default': none}",black / white,0.0,0.0
id-cooling,is-47k,"{'min': 600, 'max': 2500, 'default': none}","{'min': 14.0, 'max': 33.0, 'default': none}",silver / black,0.0,0.0
id-cooling,is-50,"{'min': 600, 'max': 1600, 'default': none}","{'min': 13.8, 'max': 30.2, 'default': none}",silver / black,0.0,0.0
id-cooling,is-50x,"{'min': 600, 'max': 1600, 'default': none}","{'min': 13.8, 'max': 30.2, 'default': none}",black,0.0,0.0
id-cooling,is-60,"{'min': 600, 'max': 1600, 'default': none}","{'min': 13.8, 'max': 30.2, 'default': none}",black,0.0,0.0
id-cooling,is-vc45,"{'min': 600, 'max': 2500, 'default': none}","{'min': 14.0, 'max': 33.0, 'default': none}",black,0.0,0.0
id-cooling,pinkflow 240,"{'min': 900, 'max': 2000, 'default': none}","{'min': 16.3, 'max': 33.5, 'default': none}",white / pink,0.4,0.0
id-cooling,se-203,"{'min': 800, 'max': 1800, 'default': none}","{'min': 16.2, 'max': 29.2, 'default': none}",white / pink,0.4,0.0
id-cooling,se-203k,"{'min': none, 'max': none, 'default': 1800}","{'min': 16.2, 'max': 29.2, 'default': none}",white / pink,0.4,0.0
id-cooling,se-204,"{'min': 800, 'max': 1800, 'default': none}","{'min': 16.2, 'max': 29.2, 'default': none}",white / pink,0.4,0.0
id-cooling,se-204k,"{'min': 800, 'max': 1800, 'default': none}","{'min': 16.2, 'max': 29.2, 'default': none}",white / pink,0.4,0.0
id-cooling,se-205,"{'min': 1600, 'max': 1800, 'default': none}","{'min': 16.2, 'max': 29.2, 'default': none}",white / pink,0.4,0.0
id-cooling,se-207,"{'min': 700, 'max': 1800, 'default': none}","{'min': 18.0, 'max': 35.2, 'default': none}",black / white,0.4,0.0
id-cooling,se-213,"{'min': 800, 'max': 1600, 'default': none}","{'min': 16.0, 'max': 20.2, 'default': none}",black / white,0.4,0.0
id-cooling,se-213i,"{'min': 800, 'max': 1600, 'default': none}","{'min': 16.0, 'max': 20.2, 'default': none}",black / white,0.4,0.0
id-cooling,se-214,"{'min': none, 'max': none, 'default': 1800}","{'min': 16.2, 'max': 29.2, 'default': none}",black / white,0.4,0.0
id-cooling,se-214x,"{'min': none, 'max': none, 'default': 1800}","{'min': 16.2, 'max': 29.2, 'default': none}",black / white,0.4,0.0
id-cooling,se-214i,"{'min': 800, 'max': 1800, 'default': none}","{'min': 16.2, 'max': 29.2, 'default': none}",black / white,0.4,0.0
id-cooling,se-224-xt,"{'min': 700, 'max': 1800, 'default': none}","{'min': 15.2, 'max': 32.5, 'default': none}",black,0.4,0.0
id-cooling,se-224-xt basic,"{'min': 700, 'max': 1800, 'default': none}","{'min': 15.2, 'max': 32.5, 'default': none}",black / gray,0.4,0.0
id-cooling,se-224-xt rgb,"{'min': 900, 'max': 2000, 'default': none}","{'min': 16.2, 'max': 31.5, 'default': none}",black / white,0.4,0.0
id-cooling,se-234-argb,"{'min': 900, 'max': 2000, 'default': none}","{'min': 16.2, 'max': 31.5, 'default': none}",black,0.4,0.0
id-cooling,se-802,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 23.3}",black,0.4,0.0
id-cooling,se-902,"{'min': 600, 'max': 2200, 'default': none}","{'min': 14.0, 'max': 23.8, 'default': none}",black,0.4,0.0
id-cooling,zoomflow 240,"{'min': 900, 'max': 2000, 'default': none}","{'min': 16.3, 'max': 33.5, 'default': none}",black,0.4,0.0
in win,sr24,"{'min': 500, 'max': 2500, 'default': none}","{'min': none, 'max': none, 'default': 23.0}",black,0.4,0.0
in win,sr36,"{'min': 500, 'max': 2500, 'default': none}","{'min': none, 'max': none, 'default': 23.0}",black,0.8000000000000002,0.0
intel,bxrts2011ac,"{'min': 1000, 'max': 3000, 'default': none}","{'min': none, 'max': none, 'default': 23.0}",black,0.8000000000000002,0.0
intel,bxrts2011lc,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 23.0}",black,0.0,0.0
intel,bxts13a,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 23.0}",black,0.0,0.0
intel,bxts13x,"{'min': 800, 'max': 2200, 'default': none}","{'min': 21.0, 'max': 35.0, 'default': none}",black,0.0,0.0
intel,bxts15a,"{'min': 1000, 'max': 3850, 'default': none}","{'min': 21.0, 'max': 35.0, 'default': none}",black,0.0,0.0
intel,bxxts100h,"{'min': 800, 'max': 1800, 'default': none}","{'min': 20.0, 'max': 35.0, 'default': none}",black,0.0,0.0
intel,e97379-001,"{'min': 1200, 'max': 2800, 'default': none}","{'min': none, 'max': none, 'default': 22.0}",silver / black,0.0,0.0
jonsbo,cr-201 hives (black),"{'min': 800, 'max': 1500, 'default': none}","{'min': 18.5, 'max': 30.8, 'default': none}",black,0.0,0.0
jonsbo,cr-201 hives (white),"{'min': 800, 'max': 1600, 'default': none}","{'min': 18.0, 'max': 26.1, 'default': none}",white,0.0,0.0
jonsbo,hp-400,"{'min': 800, 'max': 3000, 'default': none}","{'min': 14.0, 'max': 33.0, 'default': none}",blue / white,0.0,0.0
jonsbo,tw3-240,"{'min': 800, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 25.0}",black,0.4,0.0
lepa,aquachanger 120,"{'min': 500, 'max': 2300, 'default': none}","{'min': 14.0, 'max': 35.0, 'default': none}",black,0.0,0.0
lepa,aquachanger 240,"{'min': 500, 'max': 2300, 'default': none}","{'min': 14.0, 'max': 35.0, 'default': none}",black,0.4,0.0
lepa,exllusion 240,"{'min': 500, 'max': 1800, 'default': none}","{'min': 14.0, 'max': 30.0, 'default': none}",black,0.4,0.0
lepa,lpalv12-bk,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 23.0}",black,0.4,0.0
lepa,neollusion-rgb m/b sync,"{'min': 400, 'max': 1800, 'default': none}","{'min': 14.0, 'max': 33.0, 'default': none}",black,0.4,0.0
lian li,galahad aio 240 rgb,"{'min': 800, 'max': 1900, 'default': none}","{'min': 14.0, 'max': 33.0, 'default': none}",white / silver,0.4,0.0
lian li,galahad aio 360 rgb,"{'min': 800, 'max': 1900, 'default': none}","{'min': 14.0, 'max': 33.0, 'default': none}",white / silver,0.8000000000000002,0.0
logisys,ac2200bt,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 30.1}",white / silver,0.8000000000000002,0.0
logisys,ac4400bt,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 30.1}",white / silver,0.8000000000000002,0.0
logisys,ic106,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 25.0}",white / silver,0.8000000000000002,0.0
logisys,ic207,"{'min': none, 'max': none, 'default': 2500}","{'min': none, 'max': none, 'default': 25.0}",white / silver,0.8000000000000002,0.0
logisys,ic211htpc,"{'min': none, 'max': none, 'default': 2600}","{'min': none, 'max': none, 'default': 28.0}",white / silver,0.8000000000000002,0.0
logisys,ic221pwm,"{'min': 900, 'max': 2400, 'default': none}","{'min': 17.8, 'max': 26.4, 'default': none}",white / silver,0.8000000000000002,0.0
logisys,ic231pwm,"{'min': 900, 'max': 2400, 'default': none}","{'min': 17.8, 'max': 32.5, 'default': none}",white / silver,0.8000000000000002,0.0
logisys,ic4100ast,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 30.1}",white / silver,0.8000000000000002,0.0
logisys,ic4300x4,"{'min': 400, 'max': 2800, 'default': none}","{'min': 17.8, 'max': 40.7, 'default': none}",white / silver,0.8000000000000002,0.0
logisys,mc106,"{'min': none, 'max': none, 'default': 1500}","{'min': none, 'max': none, 'default': 19.0}",white / silver,0.8000000000000002,0.0
logisys,mc2001ie,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 23.4}",white / silver,0.8000000000000002,0.0
logisys,mc3001ie,"{'min': 900, 'max': 2200, 'default': none}","{'min': 17.8, 'max': 34.6, 'default': none}",white / silver,0.8000000000000002,0.0
logisys,mc4001im,"{'min': 500, 'max': 1500, 'default': none}","{'min': 17.8, 'max': 27.6, 'default': none}",white / silver,0.8000000000000002,0.0
logisys,mc4002iw,"{'min': 500, 'max': 1500, 'default': none}","{'min': 17.8, 'max': 27.6, 'default': none}",white / silver,0.8000000000000002,0.0
logisys,mc4004iext,"{'min': 900, 'max': 2200, 'default': none}","{'min': 17.8, 'max': 28.1, 'default': none}",white / silver,0.8000000000000002,0.0
logisys,mc4005ib,"{'min': 900, 'max': 1500, 'default': none}","{'min': 21.4, 'max': 32.1, 'default': none}",white / silver,0.8000000000000002,0.0
logisys,mc6001im,"{'min': 700, 'max': 1200, 'default': none}","{'min': 18.2, 'max': 26.7, 'default': none}",white / silver,0.8000000000000002,0.0
logisys,mc6002gs,"{'min': 500, 'max': 1500, 'default': none}","{'min': 17.6, 'max': 27.6, 'default': none}",white / silver,0.8000000000000002,0.0
msi,core frozr l,"{'min': 500, 'max': 1800, 'default': none}","{'min': 17.2, 'max': 33.6, 'default': none}",white / silver,0.8000000000000002,0.0
msi,core frozr xl,"{'min': 500, 'max': 1800, 'default': none}","{'min': 17.2, 'max': 33.6, 'default': none}",black / red,0.8000000000000002,0.0
msi,mag core liquid 240r,"{'min': 500, 'max': 2000, 'default': none}","{'min': 14.3, 'max': 34.3, 'default': none}",black,0.4,0.0
msi,mag core liquid 360r,"{'min': 500, 'max': 2000, 'default': none}","{'min': 14.3, 'max': 34.3, 'default': none}",black,0.8000000000000002,0.0
masscool,5t568s1h3,"{'min': none, 'max': none, 'default': 4200}","{'min': none, 'max': none, 'default': 31.8}",black,0.8000000000000002,0.0
masscool,5u1082f1m4,"{'min': 2000, 'max': 3600, 'default': none}","{'min': 23.0, 'max': 45.9, 'default': none}",black,0.8000000000000002,0.0
masscool,5w1081f1m3,"{'min': none, 'max': none, 'default': 2400}","{'min': none, 'max': none, 'default': 31.0}",black,0.8000000000000002,0.0
masscool,7wa868,"{'min': 800, 'max': 2800, 'default': none}","{'min': 19.0, 'max': 27.0, 'default': none}",black,0.8000000000000002,0.0
masscool,8w2002b1m4,"{'min': 800, 'max': 2800, 'default': none}","{'min': 20.0, 'max': 34.0, 'default': none}",black,0.8000000000000002,0.0
masscool,8w2002f1m4,"{'min': 800, 'max': 2800, 'default': none}","{'min': 20.0, 'max': 34.0, 'default': none}",black,0.8000000000000002,0.0
masscool,8w501b1m3g,"{'min': none, 'max': none, 'default': 2400}","{'min': none, 'max': none, 'default': 26.2}",black,0.8000000000000002,0.0
masscool,8w5020f1m,"{'min': 800, 'max': 2800, 'default': none}","{'min': 20.0, 'max': 34.0, 'default': none}",black,0.8000000000000002,0.0
masscool,8w553b1m3,"{'min': none, 'max': none, 'default': 2400}","{'min': none, 'max': none, 'default': 26.2}",black,0.8000000000000002,0.0
masscool,8wa743,"{'min': 800, 'max': 2800, 'default': none}","{'min': 20.0, 'max': 34.0, 'default': none}",black,0.8000000000000002,0.0
